"Code","Date","pH","T (°C)","Cond (µS/cm)","SiO2 (μmol/L)","K (μmol/L)","Mg (μmol/L)","Ca (μmol/L)","Na (μmol/L)","Cl (μmol/L)","HCO3 (μmol/L)","SO4 (μmol/L)","Location"
26083,"2009-08-10",7.64,16.2,31.1,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2009-08-11",,,,126.3,,90,44.8,61.7,120.3,230,,"La Ravine de l'Etang au Grand Etang"
26083,"2009-11-16",,23.5,39.9,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2009-11-17",,,,191.7,,114.2,55.5,77.8,60,358,,"La Ravine de l'Etang au Grand Etang"
26083,"2010-08-23",7.48,,27.85,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2010-08-24",,,,100,97.9,70.4,40.5,71.7,171.8,200,,"La Ravine de l'Etang au Grand Etang"
26083,"2010-11-15",8.01,17.51,38.48,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2010-11-16",,,,218.3,,134.2,74.8,81.3,70.7,398,,"La Ravine de l'Etang au Grand Etang"
26083,"2011-02-07",7.4,20.56,22.69,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2011-02-08",,,,115,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2011-06-06",7.43,18.53,34.92,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2011-06-07",,,,212.5,,134.2,70,66.5,60.3,414,,"La Ravine de l'Etang au Grand Etang"
26083,"2011-08-08",7.18,15.03,13.46,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2011-08-09",,,,70,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2011-10-24",7.8,17.22,28.79,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2011-10-25",,,,238.3,,125,70,69.6,62,340,,"La Ravine de l'Etang au Grand Etang"
26083,"2012-01-30",7.68,19.33,25.2,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2012-01-31",,,,184.8,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2012-05-30",7.36,15.48,20.26,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2012-05-31",,,,141.7,,66.7,45,69.6,78.9,220,,"La Ravine de l'Etang au Grand Etang"
26083,"2012-07-30",7.81,17.52,22.16,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2012-07-31",,,,156.2,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2012-10-22",7.52,20.4,22.33,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2012-10-23",,,,185,,100,62.5,69.6,59.2,320,,"La Ravine de l'Etang au Grand Etang"
26083,"2013-06-17",7.9,16.38,41,195,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2013-07-23",7.89,16.13,46,70,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2013-10-22",6.94,17.74,64,128.3,5.1,145.8,80,82.6,62,459,,"La Ravine de l'Etang au Grand Etang"
26083,"2014-02-04",7.37,21.8,31.1,98.3,,83.3,47.5,87,59.2,147.5,,"La Ravine de l'Etang au Grand Etang"
26083,"2014-04-23",7.16,20,27,163.3,7.7,91.7,45,73.9,53.5,311.5,,"La Ravine de l'Etang au Grand Etang"
26083,"2014-07-28",7.12,16.65,19,98.3,5.1,75,42.5,73.9,73.2,262.3,,"La Ravine de l'Etang au Grand Etang"
26083,"2014-10-20",7.25,20.3,41,211.7,,120.8,67.5,87,62,409.8,,"La Ravine de l'Etang au Grand Etang"
26083,"2015-02-04",6.58,19.48,26,138.3,10.3,50,37.5,130.4,135.2,180.3,10.4,"La Ravine de l'Etang au Grand Etang"
26083,"2015-04-28",7.86,19.7,41.4,306.7,,112.5,57.5,73.9,56.3,377,,"La Ravine de l'Etang au Grand Etang"
26083,"2015-08-05",7.59,15.5,45.3,181.7,,133.3,62.5,69.6,56.3,409.8,,"La Ravine de l'Etang au Grand Etang"
26083,"2015-10-26",7.01,19.5,42.1,265,,116.7,57.5,73.9,59.2,393.4,,"La Ravine de l'Etang au Grand Etang"
26083,"2016-05-11",7.43,19.9,39,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2016-05-13",,,,188.3,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2016-05-18",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2016-09-07",7.3,14.6,24.6,,,54.2,30,73.9,70.4,163.9,,"La Ravine de l'Etang au Grand Etang"
26083,"2016-09-08",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2016-09-09",,,,106.7,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2016-11-16",7.3,17.8,37,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2016-11-17",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2016-11-18",,,,255,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2017-06-15",7.92,14,17,,,,,,,278.7,,"La Ravine de l'Etang au Grand Etang"
26083,"2017-06-16",,,,135,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2017-06-19",,,,,,87.5,40,73.9,56.3,,,"La Ravine de l'Etang au Grand Etang"
26083,"2017-08-23",7.72,15.1,22,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2017-08-24",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2017-08-25",,,,166.7,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2017-10-04",7.49,15.7,30,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2017-11-08",,17.2,37,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2017-11-09",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2017-11-10",,,,230,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2018-07-11",8.01,14.1,37.35,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2018-07-12",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2018-07-13",,,,145,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2018-10-03",7.76,14.6,32.85,,,,,,,360.7,,"La Ravine de l'Etang au Grand Etang"
26083,"2018-10-04",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2018-10-05",,,,85,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2018-10-07",,,,,5.1,120.8,67.5,82.6,62,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-01-16",,18.8,36,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-01-17",,,,171.7,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-03-06",7.836,20.26,38.225,231.7,,,,,56.3,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-03-07",,,,,,116.7,62.5,82.6,,393.4,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-05-22",8.066,19.9,34.79,,,133.3,65,91.3,47.9,426.2,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-05-23",,,41,295,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-05-24",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-07-31",7.3,18.5,31.95,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-08-02",,,,125,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-08-06",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-08-08",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-10-02",7.9,16.9,43.3,,,120.8,65,82.6,47.9,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-10-04",,,,186.7,,,,,,409.8,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-10-21",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-12-04",7.7,18.3,48.75,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-12-05",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-12-10",,,,105,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26083,"2019-12-16",,,,,,,,,,,,"La Ravine de l'Etang au Grand Etang"
26801,"2014-03-05",,20.14,20.6,118.3,7.7,62.5,67.5,113,62,327.9,,"Bras des Lianes à l'amont du captage"
26801,"2014-09-22",7.73,16.65,29,275,10.3,79.2,97.5,134.8,47.9,426.2,,"Bras des Lianes à l'amont du captage"
26801,"2015-03-16",7.04,17.5,31.3,293.3,7.7,66.7,67.5,117.4,53.5,327.9,,"Bras des Lianes à l'amont du captage"
26801,"2015-09-08",7.86,15.91,39.5,341.7,7.7,70.8,95,117.4,56.3,409.8,,"Bras des Lianes à l'amont du captage"
26801,"2015-12-28",7.35,19.3,28.56,,,,,,,,,"Bras des Lianes à l'amont du captage"
26801,"2016-03-22",7.94,20.03,34.1,,,,,,,,,"Bras des Lianes à l'amont du captage"
26801,"2016-03-23",,,,,7.7,62.5,80,113,56.3,377,,"Bras des Lianes à l'amont du captage"
26801,"2016-03-25",,,,243.3,,,,,,,,"Bras des Lianes à l'amont du captage"
26801,"2016-10-10",7.33,15.9,32.2,,,,,,,,,"Bras des Lianes à l'amont du captage"
26801,"2016-10-11",,,,,,,,,,327.9,,"Bras des Lianes à l'amont du captage"
26801,"2016-10-12",,,,,7.7,75,72.5,104.3,64.8,,11.5,"Bras des Lianes à l'amont du captage"
26801,"2016-10-13",,,,,,,,,,,,"Bras des Lianes à l'amont du captage"
26801,"2016-10-14",,,,170,,,,,,,,"Bras des Lianes à l'amont du captage"
27044,"1994-06-21",8,,55.7,283.3,12.8,20.8,240,156.5,,442.6,0,"La Rivière des Roches à Abondance"
27044,"1995-05-31",7.45,18.5,49,,,,,134.8,,426.2,0,"La Rivière des Roches à Abondance"
27044,"1995-11-21",7.6,18.9,56.5,236.7,,220.8,160,134.8,,541,0,"La Rivière des Roches à Abondance"
27044,"1996-06-12",7.12,19.6,48,214.6,10.3,95.8,80,100,84.5,419.7,5.2,"La Rivière des Roches à Abondance"
27044,"1996-10-21",8,18.3,60,253.1,23.1,,,,,,,"La Rivière des Roches à Abondance"
27044,"1996-11-14",,,,253.1,,120.8,107.5,173.9,87.3,608.2,5.2,"La Rivière des Roches à Abondance"
27044,"1997-06-25",7.7,20.1,46,245.8,8.7,100.8,85,130.4,67.3,434.4,54.3,"La Rivière des Roches à Abondance"
27044,"1997-10-15",7.98,17.8,50,224,13.3,102.1,94.8,,79.7,473.9,6.7,"La Rivière des Roches à Abondance"
27044,"1998-03-18",7.76,23.9,55,299,25.1,134.2,90.2,140.4,85.6,466.1,6.7,"La Rivière des Roches à Abondance"
27044,"1998-06-09",7.675,19.1,56,266.9,11,96.7,78,96.1,83.4,423,7.1,"La Rivière des Roches à Abondance"
27044,"1998-08-04",7.42,17.5,55,272.1,10.5,106.2,79.5,94.8,80,396.7,7,"La Rivière des Roches à Abondance"
27044,"1998-10-06",7.32,18.7,54,228.3,26.9,134.6,96,157,82.3,420,6.6,"La Rivière des Roches à Abondance"
27044,"1998-12-22",7.37,20,59,305,20,120,102.5,167.4,90.1,526.2,6.9,"La Rivière des Roches à Abondance"
27044,"1999-03-25",7.3,20.5,54,262.5,26.7,125,92,213.9,143.1,440,8.3,"La Rivière des Roches à Abondance"
27044,"1999-05-10",7.7,19.2,57.3,263.5,52.6,152.5,112.5,204.3,80,520,5.5,"La Rivière des Roches à Abondance"
27044,"1999-07-26",6.7,16.8,50,,31.3,122.9,104,173.9,,390,,"La Rivière des Roches à Abondance"
27044,"2000-03-14",7.21,20,48.9,208.5,21.8,199.2,74,370,89.9,480,7.7,"La Rivière des Roches à Abondance"
27044,"2000-05-10",8.03,19.7,49.8,200.4,47.2,81.7,69.5,61.7,94.4,360,7.5,"La Rivière des Roches à Abondance"
27044,"2000-07-11",7.5,16.9,49.3,116.4,8.2,93.8,84.8,88.7,90.7,410,9.9,"La Rivière des Roches à Abondance"
27044,"2000-09-18",7.84,17.2,57,236.1,8.5,109.2,90,137.8,128.7,439.3,9.4,"La Rivière des Roches à Abondance"
27044,"2000-11-29",,,51,211.1,8.2,105.8,78,141.7,120,390.2,7.7,"La Rivière des Roches à Abondance"
27044,"2001-02-06",7.14,21.1,61,238,12.3,115.8,88.2,130.9,109.6,440,5.4,"La Rivière des Roches à Abondance"
27044,"2001-03-06",7.07,21.5,54,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2001-04-03",7.44,21.1,61,236.5,13.1,117.1,92.5,119.1,99.2,480,5.7,"La Rivière des Roches à Abondance"
27044,"2001-06-06",7.18,18.9,57,245.8,15.9,116.2,103.5,153.5,108.7,535.9,4.9,"La Rivière des Roches à Abondance"
27044,"2001-09-04",7.11,17.8,60.9,244.8,11,116.7,98.2,139.6,79.4,507.9,5.1,"La Rivière des Roches à Abondance"
27044,"2001-11-19",7.24,,60.7,238.5,10.3,142.5,95.8,157.8,105.1,520,5.1,"La Rivière des Roches à Abondance"
27044,"2004-02-03",7.57,21.8,39.5,,,87.5,71.5,,84.8,,15.4,"La Rivière des Roches à Abondance"
27044,"2006-06-07",7.26,19.3,48,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2006-06-10",,,,,12.8,,,143.5,,,,"La Rivière des Roches à Abondance"
27044,"2006-06-13",,,,,,,,,84.5,,41.7,"La Rivière des Roches à Abondance"
27044,"2006-06-14",,,,,,108.3,77.5,,,,,"La Rivière des Roches à Abondance"
27044,"2006-07-10",7.71,17.2,62,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2006-07-13",,,,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2006-09-19",7.28,18.4,63,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2006-09-22",,,,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2006-11-02",7.75,19.4,63,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2006-11-08",,,,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2006-12-05",7.2,21.1,63,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2006-12-09",,,,,12.8,,,165.2,84.5,459,,"La Rivière des Roches à Abondance"
27044,"2006-12-11",,,,,,145.8,117.5,,,,,"La Rivière des Roches à Abondance"
27044,"2007-03-06",7.2,22.2,46,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2007-03-10",,,,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2007-04-11",7.1,20.5,65,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2007-04-20",,,,,,129.2,,,84.5,,,"La Rivière des Roches à Abondance"
27044,"2007-04-23",,,,,,,87.5,,,,,"La Rivière des Roches à Abondance"
27044,"2007-04-24",,,,,,,,156.5,,,,"La Rivière des Roches à Abondance"
27044,"2007-04-25",,,,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2007-07-03",7.79,15.4,67,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2007-07-10",,,,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2007-09-04",7.5,18.4,59,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2007-09-20",,,,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2007-10-24",7.1,18.7,68,,,,,,,,,"La Rivière des Roches à Abondance"
27044,"2007-10-29",,,,,,,,,84.5,672.1,20.8,"La Rivière des Roches à Abondance"
27044,"2007-10-30",,,,,,83.3,,139.1,,,,"La Rivière des Roches à Abondance"
27044,"2007-10-31",,,,,,,,,,,,"La Rivière des Roches à Abondance"
27046,"1997-06-25",7.7,21.4,65,293.8,7.1,197.1,99.2,159.1,127.9,619.7,5.9,"Le Grand Bras à l'Olympe"
27046,"1997-10-15",8.6,22.6,39,54.2,6.2,101.7,57.8,74.3,63.7,312,5,"Le Grand Bras à l'Olympe"
27046,"1998-03-18",7.845,25,90,298.3,22.1,265,123.5,180.9,142,700,9.3,"Le Grand Bras à l'Olympe"
27046,"1998-06-09",7.865,19.9,76,248.8,24.6,189.6,100,154.3,125.4,585.2,8,"Le Grand Bras à l'Olympe"
27046,"1998-08-04",7.995,18.1,79,236.7,28.5,196.7,103.2,164.3,130.4,593.9,13.2,"Le Grand Bras à l'Olympe"
27046,"1998-10-06",7.66,20.3,69,218.3,23.1,187.5,100,156.5,126.8,600,8.3,"Le Grand Bras à l'Olympe"
27046,"1998-12-22",7.535,21.8,78,400.3,25.4,188.8,99.5,153,117.2,648.4,7.7,"Le Grand Bras à l'Olympe"
27046,"1999-03-25",7.3,21.8,80,271.7,24.6,223.8,119.2,164.8,117.7,680.3,6.8,"Le Grand Bras à l'Olympe"
27046,"1999-05-10",7.9,19.2,85,210,47.7,237.5,138.2,227.8,125.1,670,7.1,"Le Grand Bras à l'Olympe"
27046,"1999-07-26",7.32,16.8,67.7,,31.5,192.9,134.5,177.8,,509.8,,"Le Grand Bras à l'Olympe"
27046,"2000-03-14",7.92,20.5,71.6,214.3,20,81.7,81,391.3,122.3,719.7,7.8,"Le Grand Bras à l'Olympe"
27046,"2000-05-10",7.59,19.9,66.5,170.2,10.3,147.5,74,57,241.7,490,8.1,"Le Grand Bras à l'Olympe"
27046,"2000-07-11",8.1,17.2,69.4,183.2,8.2,172.9,94,125.7,160.8,294.3,10.1,"Le Grand Bras à l'Olympe"
27046,"2000-09-18",8.5,17.8,86.7,212.4,6.2,230,114,156.5,168.2,660.7,9.9,"Le Grand Bras à l'Olympe"
27046,"2000-11-29",7.43,19.7,69,198.5,7.7,180.4,86.3,139.1,154.4,529.5,10.1,"Le Grand Bras à l'Olympe"
27046,"2001-02-06",7.26,22.3,91,242.7,9.2,239.2,112.5,159.1,136.9,740,6.5,"Le Grand Bras à l'Olympe"
27046,"2001-04-03",7.43,22.1,80,194.8,8.5,201.2,97.5,143.5,137.5,610,7.2,"Le Grand Bras à l'Olympe"
27046,"2001-06-06",7.53,19.1,95,201,11.5,265.8,141.5,192.2,157.7,840,6.5,"Le Grand Bras à l'Olympe"
27046,"2001-09-04",7.28,17.9,96.7,192.7,9.7,255,128.5,178.3,135.8,850,7.3,"Le Grand Bras à l'Olympe"
27046,"2001-11-19",7.2,,88.3,189.6,8.7,296.2,103.5,180,143.7,713.9,6.7,"Le Grand Bras à l'Olympe"
27054,"1994-06-21",8.4,,69.4,433.3,30.8,200,260,208.7,200,639.3,0,"La Rivière des Marsouins à Bethléem"
27054,"1995-05-22",7.85,19.5,62,,,120.8,160,221.7,149.3,557.4,0,"La Rivière des Marsouins à Bethléem"
27054,"1995-10-23",8.05,20.3,72,241.7,,304.2,160,221.7,301.4,655.7,0,"La Rivière des Marsouins à Bethléem"
27054,"1996-05-20",8.06,20.4,68,309.4,33.3,120.8,110,230.4,59.2,680.3,15.6,"La Rivière des Marsouins à Bethléem"
27054,"1996-10-14",8.3,20.3,73,377.1,35.9,129.2,132.5,217.4,50.7,719.7,6.2,"La Rivière des Marsouins à Bethléem"
27054,"1997-07-16",7,18.8,63,133.3,19,133.8,133.5,172.6,60,654.1,8.6,"La Rivière des Marsouins à Bethléem"
27054,"1997-11-12",8.56,20.3,76,136.5,42.3,144.6,141.5,227,58.9,685.1,8,"La Rivière des Marsouins à Bethléem"
27054,"1998-03-10",8.1,22.3,73,359.4,33.6,163.8,139.7,177,74.6,620,7.1,"La Rivière des Marsouins à Bethléem"
27054,"1998-10-22",8.18,,80,273.3,38.5,150,127.5,204.3,76.1,560.7,6.2,"La Rivière des Marsouins à Bethléem"
27054,"1998-11-09",8.05,19,77.6,356.7,46.4,158.8,137.5,202.6,60.8,680,5.5,"La Rivière des Marsouins à Bethléem"
27054,"2000-10-02",8.61,18.6,75.8,361.8,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2000-10-21",,,,361.8,30,133.8,124.8,192.2,65.6,700,9.4,"La Rivière des Marsouins à Bethléem"
27054,"2001-10-30",8.27,19.6,76,330.8,31,131.7,121,196.1,53.5,694,5.8,"La Rivière des Marsouins à Bethléem"
27054,"2002-03-22",8.06,21,71.9,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2002-07-01",8,18,62.9,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2002-10-07",8.26,19.8,76.4,345.8,19.4,125.4,131.6,136.9,46.5,652.5,9.3,"La Rivière des Marsouins à Bethléem"
27054,"2002-11-20",8,22.8,79.2,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2003-02-12",5.79,21.3,31.5,,,58.8,57.2,,60.6,,20.4,"La Rivière des Marsouins à Bethléem"
27054,"2003-06-25",8.28,17.4,74.6,,,132.1,122.5,,80,,16.4,"La Rivière des Marsouins à Bethléem"
27054,"2003-11-12",8.3,20.8,75.3,,,138.3,134,,59.4,,9,"La Rivière des Marsouins à Bethléem"
27054,"2004-01-14",8.1,22.2,75.1,,,152.9,162.5,,71.5,,9.1,"La Rivière des Marsouins à Bethléem"
27054,"2004-04-27",8.35,20.1,73,,,145.4,145.5,,83.7,,37.1,"La Rivière des Marsouins à Bethléem"
27054,"2004-08-04",8.46,17.1,69.4,,,131.7,134.7,,63.9,,9.6,"La Rivière des Marsouins à Bethléem"
27054,"2004-11-30",8.9,21.1,78.7,,,162.1,153.5,,66.2,,9.2,"La Rivière des Marsouins à Bethléem"
27054,"2005-02-01",8.1,21.9,71.1,,,125.8,127.8,,63.1,,6.9,"La Rivière des Marsouins à Bethléem"
27054,"2005-05-18",,19.9,67.1,,,127.1,122.8,,82.3,,8.4,"La Rivière des Marsouins à Bethléem"
27054,"2005-07-26",8.18,16.5,72.2,,,137.1,136.2,,58.6,,7.8,"La Rivière des Marsouins à Bethléem"
27054,"2005-09-13",8.44,18.5,70.5,,,135,131,,49.3,,7.4,"La Rivière des Marsouins à Bethléem"
27054,"2006-01-03",8.28,22.1,56.1,,,108.3,106.5,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2006-04-11",7.8,20.5,73.2,,,150,132.5,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2006-07-12",8.1,17.5,75.8,,,141.7,140,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2006-10-17",8.37,20.1,78.1,,28.2,150,142.5,200,,,,"La Rivière des Marsouins à Bethléem"
27054,"2007-01-10",8.26,21.7,70.6,,20.5,129.2,120,173.9,,,,"La Rivière des Marsouins à Bethléem"
27054,"2007-04-18",8.18,18.2,63.7,351.3,23.1,125,125,182.6,,,,"La Rivière des Marsouins à Bethléem"
27054,"2007-07-11",8.23,18,73.8,343.8,28.2,137.5,130,195.7,,,,"La Rivière des Marsouins à Bethléem"
27054,"2007-09-13",7.998,18,62.9,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2007-10-10",8.54,20.1,74,356.7,33.3,137.5,142.5,208.7,,,,"La Rivière des Marsouins à Bethléem"
27054,"2008-01-23",7.9,22.2,55,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2008-01-24",,,,335,16.4,105.4,101,145.2,57.7,506,,"La Rivière des Marsouins à Bethléem"
27054,"2008-03-12",7.91,20.6,70.7,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2008-03-13",,,,316.7,23.1,130,134.2,193.5,65.1,646,,"La Rivière des Marsouins à Bethléem"
27054,"2008-05-14",8.09,19.7,73.4,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2008-05-15",,,,318.3,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2008-06-25",8.03,18.1,65.2,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2008-06-26",,,,278.3,21.5,120.8,126,173.9,60.3,614,,"La Rivière des Marsouins à Bethléem"
27054,"2008-08-27",7.96,18,64,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2008-08-28",,,,391.7,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2008-10-29",8.34,20.1,78.8,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2008-10-30",,,,,30,152.1,151.2,206.1,,732,,"La Rivière des Marsouins à Bethléem"
27054,"2009-02-11",7.9,23.2,58.9,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2009-02-12",,,,264.7,18.2,116.7,118.5,156.5,64.2,590,,"La Rivière des Marsouins à Bethléem"
27054,"2009-04-08",7.98,22.3,48,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2009-04-09",,,,203.3,14.9,95,102,133.5,,448,,"La Rivière des Marsouins à Bethléem"
27054,"2009-05-18",7.97,18.4,75.6,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2009-05-19",,,,371.7,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2009-07-08",8.54,17.9,68.7,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2009-07-09",,,,311.7,25.9,140.8,143.5,196.5,65.1,632,,"La Rivière des Marsouins à Bethléem"
27054,"2009-09-16",7.91,18.6,75.9,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2009-09-17",,,,371.7,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2009-10-26",7.65,20,55.3,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2009-10-27",,,,256.7,13.6,109.2,104,124.8,65.6,498,,"La Rivière des Marsouins à Bethléem"
27054,"2010-01-27",8.1,22.9,72.4,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2010-01-28",,,,326,23.8,149.6,159.8,193,61.4,678,,"La Rivière des Marsouins à Bethléem"
27054,"2010-04-21",8.31,21.1,71.9,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2010-04-22",,,,386.7,25.1,133.8,134.2,194.8,61.4,668,,"La Rivière des Marsouins à Bethléem"
27054,"2010-05-31",7.7,18.85,37.52,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2010-06-01",,,,198.3,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2010-07-28",7.33,17,74.7,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2010-07-29",,,,345.3,27.9,140,145.8,207,57.2,724,,"La Rivière des Marsouins à Bethléem"
27054,"2010-09-06",8.1,16.83,64.24,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2010-09-07",,,,326,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2010-10-27",8.46,19.73,66.8,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2010-10-28",,,,340,29,132.8,139,189.4,58,686,,"La Rivière des Marsouins à Bethléem"
27054,"2011-01-05",8.57,22,75.33,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2011-01-06",,,,351.7,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2011-04-06",8.37,21.05,62.63,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2011-04-07",,,,288.3,26.7,137.5,143,188.3,84.2,606,,"La Rivière des Marsouins à Bethléem"
27054,"2011-05-02",8.16,19.1,68.6,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2011-05-03",,,,381.3,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2011-07-11",8.33,17.62,75.46,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2011-07-12",,,,400,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2011-10-05",8.24,18.37,59.85,,,,,,,,,"La Rivière des Marsouins à Bethléem"
27054,"2011-10-06",,,,298.3,23.1,154.2,145,191.3,62,680,,"La Rivière des Marsouins à Bethléem"
27054,"2011-11-07",8.45,19.8,77.65,,,,,,,,,"La Rivière des Marsouins à Bethléem"
