"Code","Date","pH","T (°C)","Cond (µS/cm)","SiO2 (μmol/L)","K (μmol/L)","Mg (μmol/L)","Ca (μmol/L)","Na (μmol/L)","Cl (μmol/L)","HCO3 (μmol/L)","SO4 (μmol/L)","Location"
38085,"1999-09-15",,,,,,,,,656.3,,,"Forage rivière d'Abord"
38085,"1999-12-14",,,,,,,,,625.4,,,"Forage rivière d'Abord"
38085,"2001-04-03",,,,,,,,,1031,,,"Forage rivière d'Abord"
38085,"2001-07-05",,,,,,,,,836.6,,,"Forage rivière d'Abord"
38085,"2001-09-26",,,,,,,,,1188.7,,,"Forage rivière d'Abord"
38085,"2002-01-08",,,,,,,,,1321.1,,,"Forage rivière d'Abord"
38085,"2002-03-19",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2002-04-09",,,,,,,,,349.3,,,"Forage rivière d'Abord"
38085,"2002-04-23",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2002-07-04",,,,,,,,,487.3,,,"Forage rivière d'Abord"
38085,"2002-10-14",,,,,46.2,,,505.7,525.9,,48.9,"Forage rivière d'Abord"
38085,"2003-01-07",,,,,,,,,563.4,,,"Forage rivière d'Abord"
38085,"2003-04-23",,,,,42.8,,,526.5,493.2,,46.1,"Forage rivière d'Abord"
38085,"2003-05-14",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2003-07-08",,,,,,,,,503.4,,,"Forage rivière d'Abord"
38085,"2003-07-29",,,,,,416.2,380,,507.6,,48.6,"Forage rivière d'Abord"
38085,"2003-10-14",,,,,45.1,,,552.6,609.6,,52.5,"Forage rivière d'Abord"
38085,"2004-02-11",,,,,,,,,794.4,,,"Forage rivière d'Abord"
38085,"2004-04-13",,,,,47.9,,,618.7,622.5,,51,"Forage rivière d'Abord"
38085,"2004-07-20",,,,,,426.7,407.5,,648.7,,53.5,"Forage rivière d'Abord"
38085,"2004-09-28",,,,,,,,,662,,,"Forage rivière d'Abord"
38085,"2004-10-12",,,,,46.2,,,667,642,,51.4,"Forage rivière d'Abord"
38085,"2005-01-11",,,,,,,,,625.9,,,"Forage rivière d'Abord"
38085,"2005-04-05",,,,,43.8,,,551.7,385.4,,39.8,"Forage rivière d'Abord"
38085,"2005-06-21",,,,,,,,,546.2,,,"Forage rivière d'Abord"
38085,"2005-07-06",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2005-08-23",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2005-10-25",,,,,53.1,,,682.6,686.2,,55.2,"Forage rivière d'Abord"
38085,"2006-01-17",,,,,,,,,641.7,,,"Forage rivière d'Abord"
38085,"2006-03-29",,,,,46.2,,,565.2,529.6,,44.8,"Forage rivière d'Abord"
38085,"2006-06-20",,,,,46.2,,,608.7,540.8,,46.9,"Forage rivière d'Abord"
38085,"2006-10-02",,,,491.2,48.7,416.7,400,608.7,659.2,,55.2,"Forage rivière d'Abord"
38085,"2006-12-11",,,,508.3,51.3,458.3,425,652.2,760.6,,55.2,"Forage rivière d'Abord"
38085,"2007-03-26",,,,408.3,41,354.2,325,478.3,323.9,,36.5,"Forage rivière d'Abord"
38085,"2007-06-18",,,,325,46.2,408.3,375,521.7,487.3,,44.8,"Forage rivière d'Abord"
38085,"2007-08-27",,,,270,46.2,416.7,375,565.2,529.6,,47.9,"Forage rivière d'Abord"
38085,"2007-11-19",,,,532.8,43.6,408.3,375,565.2,512.7,,50,"Forage rivière d'Abord"
38085,"2008-03-31",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2008-04-01",,,,489.3,42.6,368.7,340.5,523,397.5,1328,42.3,"Forage rivière d'Abord"
38085,"2008-05-19",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2008-05-20",,,,622,39.7,387.1,371.7,551.7,395.2,1346,41.7,"Forage rivière d'Abord"
38085,"2008-08-11",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2008-08-12",,,,543.3,45.4,396.2,368.8,541.7,450.7,1338,44.2,"Forage rivière d'Abord"
38085,"2008-11-17",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2008-11-18",,,,688.3,44.9,370.8,360,575.2,495.8,1328,47.1,"Forage rivière d'Abord"
38085,"2009-02-23",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2009-02-24",,,,523.3,41.5,372.9,385,591.3,402.5,1360,44.2,"Forage rivière d'Abord"
38085,"2009-05-25",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2009-05-26",,,,516.7,41.5,375.4,348.2,464.3,348.7,1316,43.8,"Forage rivière d'Abord"
38085,"2009-08-24",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2009-08-25",,,,453.7,43.6,382.1,344.5,507.4,417.5,1316,43.1,"Forage rivière d'Abord"
38085,"2009-11-23",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2009-11-24",,,,561.7,43.8,360.4,322.8,523,376.9,1314,42,"Forage rivière d'Abord"
38085,"2010-02-22",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2010-02-23",,,,500,44.6,361.7,377.5,523.9,315.8,1304,37.8,"Forage rivière d'Abord"
38085,"2010-06-07",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2010-06-08",,,,568.3,43.3,380.8,345.8,488.7,352.7,1304,40.6,"Forage rivière d'Abord"
38085,"2010-08-16",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2010-08-17",,,,415,43.1,363.4,348.2,466.7,366.2,1290,40,"Forage rivière d'Abord"
38085,"2010-11-29",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2010-11-30",,,,593.3,46.4,390.4,347.2,502.6,383.9,1272,43.4,"Forage rivière d'Abord"
38085,"2011-02-21",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2011-02-22",,,,490,43.8,380.8,370.8,493.5,371.8,1302,42.1,"Forage rivière d'Abord"
38085,"2011-05-23",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2011-05-24",,,,450,45.6,367.9,349,510,361.4,1274,43,"Forage rivière d'Abord"
38085,"2012-02-27",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2012-02-28",,,,528.3,48.7,416.7,400,521.7,478.9,1280,47.9,"Forage rivière d'Abord"
38085,"2012-06-04",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2012-06-05",,,,495,46.2,383.3,375,565.2,523.9,1280,47.9,"Forage rivière d'Abord"
38085,"2012-09-03",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2012-09-04",,,,539,46.2,404.2,350,565.2,546.5,1280,49,"Forage rivière d'Abord"
38085,"2012-11-26",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2012-11-27",,,,560,51.3,416.7,400,652.2,673.2,1300,55.2,"Forage rivière d'Abord"
38085,"2013-02-25",,,,411.7,51.3,416.7,375,608.7,549.3,1295.1,50,"Forage rivière d'Abord"
38085,"2013-06-10",,,,508.3,46.2,416.7,375,652.2,645.1,1311.5,63.5,"Forage rivière d'Abord"
38085,"2013-09-02",,,,335,51.3,458.3,400,652.2,701.4,1311.5,62.5,"Forage rivière d'Abord"
38085,"2013-12-02",,,,351.7,53.8,500,450,739.1,1045.1,1262.3,74,"Forage rivière d'Abord"
38085,"2014-03-04",,,,463.3,51.3,416.7,400,608.7,698.6,1262.3,56.2,"Forage rivière d'Abord"
38085,"2014-06-17",,,,441.7,51.3,458.3,400,652.2,771.8,1295.1,62.5,"Forage rivière d'Abord"
38085,"2014-09-16",,,,525,53.8,458.3,425,652.2,949.3,1344.3,68.7,"Forage rivière d'Abord"
38085,"2014-12-16",,,,658.3,59,500,450,782.6,1093,1327.9,71.9,"Forage rivière d'Abord"
38085,"2015-03-10",,,,723.3,48.7,500,400,739.1,693,1344.3,74,"Forage rivière d'Abord"
38085,"2015-06-15",,,,385,56.4,500,450,782.6,709.9,1360.7,89.6,"Forage rivière d'Abord"
38085,"2015-09-21",,,,581.7,51.3,416.7,400,652.2,752.1,1344.3,61.5,"Forage rivière d'Abord"
38085,"2015-12-14",,,,333.3,53.8,458.3,450,739.1,867.6,1344.3,66.7,"Forage rivière d'Abord"
38085,"2016-04-05",,,,,51.3,458.3,400,652.2,802.8,1459,62.5,"Forage rivière d'Abord"
38085,"2016-04-07",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2016-04-08",,,,683.3,,,,,,,,"Forage rivière d'Abord"
38085,"2016-06-27",,,,,,,,,,1393.4,,"Forage rivière d'Abord"
38085,"2016-06-28",,,,,48.7,416.7,375,608.7,594.4,,55.2,"Forage rivière d'Abord"
38085,"2016-06-30",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2016-07-01",,,,423.3,,,,,,,,"Forage rivière d'Abord"
38085,"2016-10-10",,,,,51.3,500,450,782.6,904.2,1377,67.7,"Forage rivière d'Abord"
38085,"2016-10-13",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2016-10-14",,,,460,,,,,,,,"Forage rivière d'Abord"
38085,"2016-12-05",,,,,48.7,500,425,739.1,859.2,1360.7,61.5,"Forage rivière d'Abord"
38085,"2016-12-08",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2016-12-16",,,,460,,,,,,,,"Forage rivière d'Abord"
38085,"2017-01-09",,,,,59,500,450,695.7,884.5,1344.3,74,"Forage rivière d'Abord"
38085,"2017-01-13",,,,403.3,,,,,,,,"Forage rivière d'Abord"
38085,"2017-07-03",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2017-07-04",,,,,48.7,416.7,375,608.7,659.2,1377,57.3,"Forage rivière d'Abord"
38085,"2017-07-05",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2017-07-07",,,,583.3,,,,,,,,"Forage rivière d'Abord"
38085,"2017-09-18",,,,,,,,,,1393.4,,"Forage rivière d'Abord"
38085,"2017-09-20",,,,,43.6,458.3,400,652.2,659.2,,56.2,"Forage rivière d'Abord"
38085,"2017-09-22",,,,978.3,,,,,,,,"Forage rivière d'Abord"
38085,"2017-11-27",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2017-11-28",,,,,,,,,,1344.3,,"Forage rivière d'Abord"
38085,"2017-11-29",,,,,53.8,541.7,425,956.5,1050.7,,88.5,"Forage rivière d'Abord"
38085,"2017-12-13",,,,518.3,,,,,,,,"Forage rivière d'Abord"
38085,"2018-01-29",,,,,,,,,,1344.3,,"Forage rivière d'Abord"
38085,"2018-01-30",,,,,,,,,354.9,,46.9,"Forage rivière d'Abord"
38085,"2018-01-31",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2018-02-01",,,,558.3,38.5,362.5,300,521.7,,,,"Forage rivière d'Abord"
38085,"2018-05-23",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2018-05-24",,,,576.7,46.2,404.2,375,478.3,304.2,1409.8,28.1,"Forage rivière d'Abord"
38085,"2018-05-26",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2018-07-31",,,,,46.2,379.2,350,478.3,301.4,1344.3,40.6,"Forage rivière d'Abord"
38085,"2018-08-01",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2018-08-02",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2018-08-03",,,,440,,,,,,,,"Forage rivière d'Abord"
38085,"2018-10-23",,,,,43.6,341.7,350,417.4,298.6,1327.9,37.5,"Forage rivière d'Abord"
38085,"2018-10-24",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2018-10-25",,,,460,,,,,,,,"Forage rivière d'Abord"
38085,"2019-02-19",,,,,,,,,,1262.3,,"Forage rivière d'Abord"
38085,"2019-02-20",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2019-02-21",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2019-02-25",,,,585,,,,,,,,"Forage rivière d'Abord"
38085,"2019-03-04",,,,,,,,,298.6,,42.7,"Forage rivière d'Abord"
38085,"2019-03-05",,,,,41,358.3,325,434.8,,,,"Forage rivière d'Abord"
38085,"2019-05-15",,,,,43.6,379.2,300,608.7,411.3,1278.7,47.9,"Forage rivière d'Abord"
38085,"2019-05-17",,,,596.7,,,,,,,,"Forage rivière d'Abord"
38085,"2019-08-27",,,,,38.5,408.3,350,565.2,335.2,1278.7,42.7,"Forage rivière d'Abord"
38085,"2019-08-28",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2019-08-29",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2019-08-30",,,,515,,,,,,,,"Forage rivière d'Abord"
38085,"2019-11-13",,,,,,,,,,1311.5,,"Forage rivière d'Abord"
38085,"2019-11-14",,,,,46.2,400,325,478.3,332.4,,39.6,"Forage rivière d'Abord"
38085,"2019-11-15",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2019-11-25",,,,468.3,,,,,,,,"Forage rivière d'Abord"
38085,"2020-01-22",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2020-01-23",,,,,,,,,,1295.1,,"Forage rivière d'Abord"
38085,"2020-01-24",,,,601.7,,,,,,,,"Forage rivière d'Abord"
38085,"2020-01-27",,,,,46.2,383.3,325,565.2,439.4,,45.8,"Forage rivière d'Abord"
38085,"2020-01-30",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2020-04-28",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2020-07-28",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2020-07-29",,,,,,,,,,,,"Forage rivière d'Abord"
38085,"2020-07-30",,,,,43.6,416.7,400,478.3,338,1377,43.8,"Forage rivière d'Abord"
38085,"2020-07-31",,,,575,,,,,,,,"Forage rivière d'Abord"
38088,"2001-06-27",,,,350,53.8,291.7,310,369.6,157.7,1119.7,24,"Forage Fredeline"
38088,"2001-07-05",,,,,,,,,188.7,,,"Forage Fredeline"
38088,"2001-09-12",,,,446.7,53.8,232.1,331.2,408.7,219.7,1270,29.5,"Forage Fredeline"
38088,"2001-09-26",,,,,,,,,188.7,,,"Forage Fredeline"
38088,"2002-01-08",,,,,,,,,281.7,,,"Forage Fredeline"
38088,"2002-03-19",,,,,,,,,,,,"Forage Fredeline"
38088,"2002-04-09",,,,,,,,,188.7,,,"Forage Fredeline"
38088,"2002-04-23",,,,,56.4,,,326.1,281.7,,28.1,"Forage Fredeline"
38088,"2002-07-04",,,,,,,,,188.7,,,"Forage Fredeline"
38088,"2002-10-14",,,,,47.2,,,409.6,185.1,,34.3,"Forage Fredeline"
38088,"2003-01-07",,,,,,,,,219.2,,,"Forage Fredeline"
38088,"2003-04-23",,,,,45.6,,,354.3,185.4,,32.2,"Forage Fredeline"
38088,"2003-05-14",,,,,,,,,,,,"Forage Fredeline"
38088,"2003-07-08",,,,,,,,,206.5,,,"Forage Fredeline"
38088,"2003-07-29",,,,,,336.7,314.3,,203.4,,33.2,"Forage Fredeline"
38088,"2003-10-14",,,,,46.7,,,397,203.9,,32.4,"Forage Fredeline"
38088,"2004-02-11",,,,,,,,,275.5,,,"Forage Fredeline"
38088,"2004-04-13",,,,,49,,,343,196.6,,27.4,"Forage Fredeline"
38088,"2004-07-20",,,,,,307.5,312.8,,191.5,,27.6,"Forage Fredeline"
38088,"2004-09-28",,,,,,,,,141.7,,,"Forage Fredeline"
38088,"2004-10-12",,,,,47.2,,,383.9,180.8,,27.2,"Forage Fredeline"
38088,"2005-01-11",,,,,,,,,137.2,,,"Forage Fredeline"
38088,"2005-04-05",,,,,45.1,,,349.6,185.9,,26.5,"Forage Fredeline"
38088,"2005-06-21",,,,,,,,,258.3,,,"Forage Fredeline"
38088,"2005-07-06",,,,,,,,,,,,"Forage Fredeline"
38088,"2005-08-23",,,,,,,,,,,,"Forage Fredeline"
38088,"2005-10-25",,,,,43.1,,,337.4,177.5,,25.7,"Forage Fredeline"
38088,"2006-01-17",,,,,,,,,138.9,,,"Forage Fredeline"
38088,"2006-03-29",,,,,43.6,,,334.8,166.2,,24,"Forage Fredeline"
38088,"2006-06-20",,,,,,,,,,,,"Forage Fredeline"
38088,"2006-10-02",,,,430.8,46.2,308.3,300,339.1,185.9,,26,"Forage Fredeline"
38088,"2006-12-11",,,,406.7,48.7,300,300,334.8,171.8,,25,"Forage Fredeline"
38088,"2007-03-26",,,,348.3,43.6,291.7,300,330.4,171.8,,,"Forage Fredeline"
38088,"2007-06-18",,,,358.3,48.7,316.7,300,373.9,188.7,,26,"Forage Fredeline"
38088,"2007-08-27",,,,346.7,46.2,341.7,325,413,222.5,,31.2,"Forage Fredeline"
38088,"2007-11-19",,,,462.7,48.7,308.3,300,352.2,197.2,,26,"Forage Fredeline"
38088,"2008-03-31",,,,,,,,,,,,"Forage Fredeline"
38088,"2008-04-01",,,,440.2,47.2,311.7,302,373.5,191.3,1252,27.6,"Forage Fredeline"
38088,"2008-05-19",,,,,,,,,,,,"Forage Fredeline"
38088,"2008-05-20",,,,393.3,43.3,318.3,323.8,326.5,187.3,1230,26.7,"Forage Fredeline"
38088,"2008-08-11",,,,,,,,,,,,"Forage Fredeline"
38088,"2008-08-12",,,,485,49,327.5,318.3,386.5,200,1270,28.4,"Forage Fredeline"
38088,"2008-11-17",,,,,,,,,,,,"Forage Fredeline"
38088,"2008-11-18",,,,613.3,41,282.9,302.5,335.2,197.2,1248,27.5,"Forage Fredeline"
38088,"2009-02-23",,,,,,,,,,,,"Forage Fredeline"
38088,"2009-02-24",,,,450,46.7,334.6,356.5,390.9,192.7,1300,28,"Forage Fredeline"
38088,"2009-05-25",,,,,,,,,,,,"Forage Fredeline"
38088,"2009-05-26",,,,451.7,46.9,336.7,319.8,380.4,203.9,1280,32.3,"Forage Fredeline"
38088,"2009-08-24",,,,,,,,,,,,"Forage Fredeline"
38088,"2009-08-25",,,,459.3,48.5,330.4,318,400,205.1,1306,29,"Forage Fredeline"
38088,"2009-11-23",,,,,,,,,,,,"Forage Fredeline"
38088,"2009-11-24",,,,550,47.7,309.2,292,343.9,197.2,1244,27.8,"Forage Fredeline"
38088,"2010-02-22",,,,,,,,,,,,"Forage Fredeline"
38088,"2010-02-23",,,,433.3,51.8,325.4,347.2,410.4,199.2,1260,26.9,"Forage Fredeline"
38088,"2010-06-07",,,,,,,,,,,,"Forage Fredeline"
38088,"2010-06-08",,,,501.7,48.5,334.2,313,401.3,202.5,1266,28.4,"Forage Fredeline"
38088,"2010-08-16",,,,,,,,,,,,"Forage Fredeline"
38088,"2010-08-17",,,,381.7,49,328.2,323.9,391.8,202.5,1270,27.5,"Forage Fredeline"
38088,"2010-11-29",,,,,,,,,,,,"Forage Fredeline"
38088,"2010-11-30",,,,466.7,53.6,345.8,320,400,208.5,1242,29.5,"Forage Fredeline"
38088,"2011-08-29",,,,,,,,,,,,"Forage Fredeline"
38088,"2011-08-30",,,,445,48.7,320.8,300,356.5,194.4,1200,28.1,"Forage Fredeline"
38088,"2011-11-28",,,,,,,,,,,,"Forage Fredeline"
38088,"2011-11-29",,,,298.3,38.5,325,300,369.6,188.7,1180,27.1,"Forage Fredeline"
38088,"2012-02-27",,,,,,,,,,,,"Forage Fredeline"
38088,"2012-02-28",,,,478.3,51.3,337.5,290,360.9,194.4,1200,28.1,"Forage Fredeline"
38088,"2012-06-04",,,,,,,,,,,,"Forage Fredeline"
38088,"2012-06-05",,,,446.7,48.7,325,325,373.9,191.5,1220,29.2,"Forage Fredeline"
38088,"2012-09-03",,,,,,,,,,,,"Forage Fredeline"
38088,"2012-09-04",,,,481.8,51.3,320.8,300,369.6,197.2,1200,25,"Forage Fredeline"
38088,"2012-11-26",,,,,,,,,,,,"Forage Fredeline"
38088,"2012-11-27",,,,495,51.3,333.3,302.5,365.2,188.7,1220,26,"Forage Fredeline"
38088,"2013-02-25",,,,475,53.8,329.2,325,378.3,197.2,1196.7,27.1,"Forage Fredeline"
38088,"2013-06-10",,,,483.3,43.6,300,275,378.3,231,1213.1,32.3,"Forage Fredeline"
38088,"2013-09-02",,,,360,48.7,320.8,300,378.3,236.6,1213.1,30.2,"Forage Fredeline"
38088,"2013-12-02",,,,280,46.2,304.2,300,334.8,191.5,1114.8,26,"Forage Fredeline"
38088,"2014-03-04",,,,281.7,51.3,375,325,521.7,250.7,1327.9,33.3,"Forage Fredeline"
38088,"2014-06-17",,,,273.3,51.3,304.2,300,334.8,194.4,1131.1,30.2,"Forage Fredeline"
38088,"2014-09-16",,,,270,48.7,304.2,300,343.5,194.4,1180.3,30.2,"Forage Fredeline"
38088,"2014-12-16",,,,686.7,48.7,308.3,300,287,194.4,1180.3,24,"Forage Fredeline"
38088,"2015-03-10",,,,535,46.2,341.7,300,378.3,200,1196.7,25,"Forage Fredeline"
38088,"2015-06-15",,,,431.7,51.3,337.5,325,430.4,219.7,1229.5,38.5,"Forage Fredeline"
38088,"2015-09-21",,,,800,51.3,300,300,373.9,214.1,1229.5,29.2,"Forage Fredeline"
38088,"2015-12-14",,,,330,48.7,320.8,325,352.2,205.6,1213.1,28.1,"Forage Fredeline"
38088,"2016-01-04",,,,,,,,,,,,"Forage Fredeline"
38088,"2016-04-05",,,,,51.3,312.5,300,339.1,214.1,1180.3,30.2,"Forage Fredeline"
38088,"2016-04-07",,,,,,,,,,,,"Forage Fredeline"
38088,"2016-04-08",,,,610,,,,,,,,"Forage Fredeline"
38088,"2016-10-10",,,,,51.3,337.5,325,334.8,214.1,1196.7,26,"Forage Fredeline"
38088,"2016-10-13",,,,,,,,,,,,"Forage Fredeline"
38088,"2016-10-14",,,,471.7,,,,,,,,"Forage Fredeline"
38088,"2017-01-09",,,,,51.3,345.8,325,313,208.5,1213.1,29.2,"Forage Fredeline"
38088,"2017-01-13",,,,408.3,,,,,,,,"Forage Fredeline"
38088,"2017-09-18",,,,,,,,,,1262.3,,"Forage Fredeline"
38088,"2017-09-20",,,,,43.6,341.7,325,378.3,219.7,,30.2,"Forage Fredeline"
38088,"2017-09-22",,,,836.7,,,,,,,,"Forage Fredeline"
38088,"2018-05-23",,,,,,,,,,,,"Forage Fredeline"
38088,"2018-05-24",,,,510,53.8,341.7,325,408.7,231,1262.3,20.8,"Forage Fredeline"
38088,"2018-05-26",,,,,,,,,,,,"Forage Fredeline"
38088,"2018-10-23",,,,,56.4,333.3,350,408.7,242.3,1311.5,36.5,"Forage Fredeline"
38088,"2018-10-24",,,,,,,,,,,,"Forage Fredeline"
38088,"2018-10-25",,,,,,,,,,,,"Forage Fredeline"
38088,"2018-11-02",,,,580,,,,,,,,"Forage Fredeline"
38088,"2019-05-15",,,,,53.8,379.2,325,478.3,264.8,1327.9,34.4,"Forage Fredeline"
38088,"2019-05-17",,,,540,,,,,,,,"Forage Fredeline"
38088,"2019-11-13",,,,,,,,,,1295.1,,"Forage Fredeline"
38088,"2019-11-14",,,,,59,375,325,369.6,228.2,,28.1,"Forage Fredeline"
38088,"2019-11-15",,,,,,,,,,,,"Forage Fredeline"
38088,"2019-11-25",,,,413.3,,,,,,,,"Forage Fredeline"
38088,"2020-01-29",,,,,53.8,358.3,325,365.2,222.5,,30.2,"Forage Fredeline"
38088,"2020-01-30",,,,,,,,,,1278.7,,"Forage Fredeline"
38088,"2020-01-31",,,,396.7,,,,,,,,"Forage Fredeline"
38088,"2020-04-28",,,,,,,,,,,,"Forage Fredeline"
38088,"2020-07-28",,,,,,,,,,,,"Forage Fredeline"
38088,"2020-07-29",,,,,,,,,,,,"Forage Fredeline"
38088,"2020-07-30",,,,,56.4,308.3,350,521.7,270.4,1311.5,34.4,"Forage Fredeline"
38088,"2020-07-31",,,,430,,,,,,,,"Forage Fredeline"
38207,"2008-11-17",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2008-11-18",,,,886.7,67.4,383.3,443.8,726.5,299.7,1803.2,103.6,"Forage F1 Pierrefonds (Amouny)"
38207,"2009-02-23",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2009-02-24",,,,630,74.9,407.5,477.2,762.2,276.3,1810,104.2,"Forage F1 Pierrefonds (Amouny)"
38207,"2009-05-25",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2009-05-26",,,,611.7,66.7,407.9,447.5,704.3,301.4,1786,110.8,"Forage F1 Pierrefonds (Amouny)"
38207,"2009-08-24",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2009-08-25",,,,660.5,67.2,403.8,438.5,714.3,320,1782,98.6,"Forage F1 Pierrefonds (Amouny)"
38207,"2009-11-23",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2009-11-24",,,,961.7,67.2,398.8,429,725.7,323.1,1818,104.2,"Forage F1 Pierrefonds (Amouny)"
38207,"2010-02-22",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2010-02-23",,,,600,75.1,404.6,499.5,755.2,304.2,1792,100.5,"Forage F1 Pierrefonds (Amouny)"
38207,"2010-06-07",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2010-06-08",,,,673.3,70,412.1,458.5,735.2,323.4,1804,104.4,"Forage F1 Pierrefonds (Amouny)"
38207,"2010-08-16",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2010-08-17",,,,520,71.2,410.5,472.8,729.4,302.5,1804,96.8,"Forage F1 Pierrefonds (Amouny)"
38207,"2010-11-29",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2010-11-30",,,,663.3,74.9,436.2,468,740.4,298.6,1822,113.1,"Forage F1 Pierrefonds (Amouny)"
38207,"2011-02-21",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2011-02-22",,,,588.3,72.8,443.3,510.2,733.5,297.2,1870,109,"Forage F1 Pierrefonds (Amouny)"
38207,"2011-05-23",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2011-05-24",,,,550,74.4,417.1,488.5,756.5,332.7,1844,109.8,"Forage F1 Pierrefonds (Amouny)"
38207,"2011-08-29",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2011-08-30",,,,591.7,71.8,416.7,450,695.7,287.3,1820,115.6,"Forage F1 Pierrefonds (Amouny)"
38207,"2011-11-28",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2011-11-29",,,,366.7,61.5,458.3,450,739.1,281.7,1820,104.2,"Forage F1 Pierrefonds (Amouny)"
38207,"2012-02-27",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2012-02-28",,,,613.3,74.4,458.3,407.5,695.7,262,1880,127.1,"Forage F1 Pierrefonds (Amouny)"
38207,"2012-06-04",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2012-06-05",,,,610,71.8,416.7,450,739.1,298.6,1880,99,"Forage F1 Pierrefonds (Amouny)"
38207,"2012-09-03",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2012-09-04",,,,648.5,74.4,416.7,450,739.1,309.9,1900,106.2,"Forage F1 Pierrefonds (Amouny)"
38207,"2012-11-26",,,,,,,,,,,,"Forage F1 Pierrefonds (Amouny)"
38207,"2012-11-27",,,,690,79.5,416.7,450,782.6,293,1920,106.2,"Forage F1 Pierrefonds (Amouny)"
38207,"2013-02-25",,,,600,76.9,458.3,500,739.1,309.9,1918,107.3,"Forage F1 Pierrefonds (Amouny)"
38207,"2013-06-10",,,,603.3,79.5,416.7,475,782.6,326.8,1934.4,124,"Forage F1 Pierrefonds (Amouny)"
38207,"2013-09-02",,,,505,76.9,416.7,475,913,493,1934.4,111.5,"Forage F1 Pierrefonds (Amouny)"
38207,"2013-12-02",,,,310,71.8,416.7,475,739.1,304.2,1885.2,105.2,"Forage F1 Pierrefonds (Amouny)"
38207,"2014-03-04",,,,520,71.8,416.7,400,652.2,239.4,2000,114.6,"Forage F1 Pierrefonds (Amouny)"
