"Code","Date","pH","T (°C)","Cond (µS/cm)","SiO2 (μmol/L)","K (μmol/L)","Mg (μmol/L)","Ca (μmol/L)","Na (μmol/L)","Cl (μmol/L)","HCO3 (μmol/L)","SO4 (μmol/L)"
22130,"2004-07-28",,,,,,,,,,,
22130,"2004-09-29",,,,,,,,,149.3,,
22130,"2004-10-13",,,,,41,,,474.3,146.5,,20
22130,"2005-01-18",,,,,,,,,122,,
22130,"2005-03-15",,,,,,,,,152.1,,
22130,"2005-04-05",,,,,40.5,,,493.9,158.9,,19.8
22130,"2005-06-14",,,,,,,,,240.3,,
22130,"2005-10-05",,,,,40.8,,,474.8,151.3,,20
22130,"2006-01-17",,,,,,,,,120.3,,
22130,"2006-03-20",,,,,43.6,,,478.3,183.1,,
22130,"2006-06-13",,,,,82.1,,,478.3,188.7,,
22130,"2006-09-25",,,,344.5,74.4,262.5,275,434.8,211.3,,
22130,"2006-11-27",,,,378.3,61.5,254.2,275,478.3,177.5,,
22130,"2007-03-19",,,,615.0,51.3,412.5,625,608.7,411.3,,38.5
22130,"2007-06-04",,,,390.0,38.5,245.8,250,478.3,154.9,,
22130,"2007-09-03",,,,258.3,43.6,316.7,325,478.3,200,,
22130,"2007-11-26",,,,525.0,38.5,254.2,275,478.3,154.9,,
22130,"2008-03-17",,,,,,,,,,,
22130,"2008-03-18",,,,425.0,43.8,287.1,306.5,484.3,201.7,1372,
22130,"2008-05-26",,,,,,,,,,,
22130,"2008-05-27",,,,410.0,40.5,294.6,366.5,535.2,207.3,1442,21.4
22130,"2008-08-18",,,,,,,,,,,
22130,"2008-08-19",,,,506.7,42.3,275.8,327.5,468.7,217.5,1452,
22130,"2008-11-24",,,,,,,,,,,
22130,"2008-11-25",,,,555.0,40.5,264.6,283.2,484.3,140.3,1336,
22130,"2009-03-02",,,,,,,,,,,
22130,"2009-03-03",,,,463.3,41.5,293.8,325,486.1,198.3,1428,
22130,"2009-06-22",,,,580.0,40,266.2,323,467,219.2,1346,
22130,"2009-08-31",,,,,,,,,,,
22130,"2009-09-01",,,,565.0,41.8,278.8,328.8,475.2,233.5,1370,
22130,"2009-11-30",,,,,,,,,,,
22130,"2009-12-01",,,,426.5,41.3,287.1,297.8,496.1,185.1,1412,
22130,"2010-03-01",,,,,,,,,,,
22130,"2010-03-02",,,,423.3,45.1,233.3,267.8,471.3,164.8,1322,
22130,"2010-06-14",,,,,,,,,,,
22130,"2010-06-15",,,,465.0,47.7,292.5,319,485.7,213.5,1496,
22130,"2010-08-30",,,,,,,,,,,
22130,"2010-08-31",,,,401.7,42.3,252.1,268.2,463.5,157.5,1296,
22130,"2010-11-22",,,,,,,,,,,
22130,"2010-11-23",,,,400.0,43.3,260.8,281.2,481.7,160.8,1328,
22130,"2011-02-14",,,,,,,,,,,
22130,"2011-02-15",,,,463.3,44.1,309.2,351.5,480.4,204.8,1468,
22130,"2011-05-16",,,,,,,,,,,
22130,"2011-05-17",,,,459.3,41,278.3,334,489.1,223.1,1380,
22130,"2011-08-22",,,,,,,,,,,
22130,"2011-08-23",,,,438.3,41,279.2,325,478.3,216.9,1380,
22130,"2011-11-21",,,,,,,,,,,
22130,"2011-11-22",,,,459.3,43.6,304.2,325,478.3,194.4,1420,
22130,"2012-02-20",,,,,,,,,,,
22130,"2012-02-21",,,,411.7,46.2,316.7,350,478.3,197.2,1500,
22130,"2012-05-21",,,,,,,,,,,
22130,"2012-05-22",,,,597.8,38.5,287.5,375,434.8,216.9,1420,
22130,"2012-08-20",,,,,,,,,,,
22130,"2012-08-21",,,,485.0,43.6,262.5,300,478.3,185.9,1440,
22130,"2012-11-19",,,,,,,,,,,
22130,"2012-11-20",,,,500.0,46.2,316.7,375,478.3,194.4,1440,
22130,"2013-02-18",,,,385.0,43.6,283.3,325,478.3,214.1,1475.4,17.7
22130,"2013-06-03",,,,478.3,38.5,254.2,250,478.3,171.8,1311.5,17.7
22130,"2013-08-26",,,,345.0,43.6,275,300,478.3,185.9,1311.5,18.8
22130,"2013-11-25",,,,223.3,41,254.2,250,434.8,160.6,1295.1,17.7
22130,"2014-02-17",,,,208.3,43.6,241.7,250,434.8,154.9,1344.3,18.8
22130,"2014-06-02",,,,378.3,48.7,266.7,275,478.3,146.5,1327.9,12.5
22130,"2014-09-01",,,,440.0,43.6,275,250,478.3,157.7,1360.7,17.7
22130,"2014-11-24",,,,553.3,41,250,275,434.8,152.1,1360.7,17.7
22130,"2015-03-10",,,,500.0,46.2,291.7,250,434.8,149.3,1327.9,17.7
22130,"2015-06-01",,,,308.3,46.2,295.8,350,478.3,247.9,1459,19.8
22130,"2015-08-31",,,,590.0,46.2,316.7,350,478.3,219.7,1557.4,15.6
22130,"2015-11-30",,,,600.0,46.2,237.5,242.5,478.3,194.4,1360.7,20.8
22130,"2016-03-21",,,,,,,,,,,
22130,"2016-03-22",,,,,46.2,329.2,350,478.3,256.3,1590.2,16.7
22130,"2016-03-25",,,,578.3,,,,,,,
22130,"2016-06-20",,,,,46.2,345.8,350,521.7,236.6,1590.2,
22130,"2016-06-23",,,,,,,,,,,
22130,"2016-06-24",,,,400.0,,,,,,,
22130,"2016-09-21",,,,,41,220.8,240,478.3,160.6,1360.7,22.9
22130,"2016-09-22",,,,,,,,,,,
22130,"2016-09-23",,,,426.7,,,,,,,
22130,"2016-11-28",,,,,41,275,275,478.3,188.7,1360.7,17.7
22130,"2016-12-01",,,,,,,,,,,
22130,"2016-12-02",,,,310.0,,,,,,,
22130,"2017-01-10",,,,,,,,,,,
22130,"2017-01-11",,,,,41,350,350,478.3,219.7,1573.8,16.7
22130,"2017-01-13",,,,341.7,,,,,,,
22130,"2017-06-26",,,,,,,,,,,
22130,"2017-06-27",,,,,,,,,171.8,1327.9,17.7
22130,"2017-06-28",,,,,43.6,279.2,275,478.3,,,
22130,"2017-06-30",,,,401.7,,,,,,,
22130,"2017-07-24",,,,,,,,,,,
22130,"2017-09-04",,,,,,,,,,,
22130,"2017-09-05",,,,,,,,,,1360.7,
22130,"2017-09-06",,,,,,,,,,,
22130,"2017-09-07",,,,,38.5,270.8,275,478.3,169,,18.8
22130,"2017-09-08",,,,351.7,,,,,,,
22130,"2017-11-20",,,,,43.6,270.8,275,478.3,177.5,1344.3,20.8
22130,"2017-11-22",,,,,,,,,,,
22130,"2017-11-24",,,,363.3,,,,,,,
22130,"2018-01-22",,,,,43.6,270.8,275,478.3,177.5,,19.8
22130,"2018-01-23",,,,,,,,,,1360.7,
22130,"2018-01-24",,,,,,,,,,,
22130,"2018-01-25",,,,,,,,,,,
22130,"2018-01-26",,,,328.3,,,,,,,
22130,"2018-04-17",,,,,46.2,300,300,478.3,188.7,,17.7
22130,"2018-04-18",,,,,,,,,,1475.4,
22130,"2018-04-19",,,,,,,,,,,
22130,"2018-04-20",,,,460.0,,,,,,,
22130,"2018-07-24",,,,,43.6,254.2,275,521.7,174.6,1344.3,
22130,"2018-07-25",,,,,,,,,,,
22130,"2018-07-26",,,,,,,,,,,
22130,"2018-07-27",,,,311.7,,,,,,,
22130,"2018-10-15",,,,,38.5,266.7,275,478.3,163.4,1377,16.7
22130,"2018-10-17",,,,,,,,,,,
22130,"2018-10-18",,,,,,,,,,,
22130,"2018-10-19",,,,388.3,,,,,,,
22130,"2019-02-11",,,,,,,,,,,
22130,"2019-02-12",,,,,,,,,,1327.9,
22130,"2019-02-13",,,,,,,,,,,
22130,"2019-02-15",,,,470.0,,,,,,,
22130,"2019-02-27",,,,,48.7,300,275,478.3,180.3,,20.8
22130,"2019-04-24",,,,,43.6,266.7,275,478.3,157.7,1295.1,17.7
22130,"2019-04-25",,,,,,,,,,,
22130,"2019-04-26",,,,480.0,,,,,,,
22130,"2019-08-26",,,,,,,,,,,
22130,"2019-08-27",,,,,38.5,287.5,275,478.3,163.4,1311.5,18.8
22130,"2019-08-29",,,,,,,,,,,
22130,"2019-08-30",,,,413.3,,,,,,,
22130,"2019-11-19",,,,,48.7,275,275,478.3,163.4,1245.9,17.7
22130,"2019-11-20",,,,,,,,,,,
22130,"2019-11-21",,,,,,,,,,,
22130,"2019-11-25",,,,346.7,,,,,,,
22130,"2020-01-29",,,,,46.2,270.8,275,478.3,149.3,1344.3,16.7
22130,"2020-01-30",,,,,,,,,,,
22130,"2020-01-31",,,,341.7,,,,,,,
22130,"2020-04-28",,,,,,,,,,,
22130,"2020-07-20",,,,,33.3,279.2,220,434.8,146.5,,14.6
22130,"2020-07-23",,,,,,,,,,,
22130,"2020-07-24",,,,373.3,,,,,,,
22130,"2020-07-27",,,,,,,,,,1360.7,
23014,"2006-11-27",,,,591.7,59,416.7,650,608.7,163.4,,65.6
23014,"2007-03-19",,,,456.7,41,250,250,478.3,152.1,,
23014,"2007-06-04",,,,553.3,56.4,458.3,750,652.2,391.5,,44.8
23014,"2007-09-03",,,,365.0,53.8,416.7,650,565.2,205.6,,56.2
23014,"2007-11-26",,,,625.0,46.2,350,550,521.7,143.7,,61.5
23014,"2008-03-17",,,,,,,,,,,
23014,"2008-03-18",,,,516.7,54.6,448.8,648.5,654.3,414.6,2250,39.7
23014,"2008-05-26",,,,,,,,,,,
23014,"2008-05-27",,,,421.7,64.1,458.8,729.3,700,354.1,2482,43.1
23014,"2008-08-18",,,,,,,,,,,
23014,"2008-08-19",,,,558.3,55.6,450,692,623.5,272.4,2640,47.3
23014,"2008-11-24",,,,,,,,,,,
23014,"2008-11-25",,,,648.3,50.5,405.8,609.8,580.4,153,2308,42.1
23014,"2009-03-02",,,,,,,,,,,
23014,"2009-03-03",,,,530.0,55.4,439.6,677,609.6,233,2412,51.8
23014,"2009-06-08",,,,,,,,,,,
23014,"2009-06-09",,,,558.3,57.4,457.9,677.8,632.2,294.1,2460,47.8
23014,"2009-08-31",,,,,,,,,,,
23014,"2009-09-01",,,,528.5,56.2,482.9,723.8,619.1,251.5,2606,43.4
23014,"2009-11-30",,,,,,,,,,,
23014,"2009-12-01",,,,522.8,49,357.1,540,559.1,123.4,2120,46.9
23014,"2010-03-01",,,,,,,,,,,
23014,"2010-03-02",,,,594.5,61.8,433.3,687,627.8,282,2422,41.4
23014,"2010-06-14",,,,,,,,,,,
23014,"2010-06-15",,,,751.7,54.4,430,662.8,638.7,256.9,2526,32.4
23014,"2010-08-30",,,,,,,,,,,
23014,"2010-08-31",,,,557.2,59.7,477.5,738.3,657,199.2,2826,32.5
23014,"2010-11-22",,,,,,,,,,,
23014,"2010-11-23",,,,526.7,55.4,412.9,646.5,603.5,170.4,2448,40.6
23014,"2011-02-14",,,,,,,,,,,
23014,"2011-02-15",,,,633.3,51,400.4,580.8,616.1,316.3,2028,37.7
23014,"2011-05-16",,,,,,,,,,,
23014,"2011-05-17",,,,465.8,60,443.3,687.8,633.5,246.8,2474,33.3
23014,"2011-08-22",,,,,,,,,,,
23014,"2011-08-23",,,,486.7,56.4,458.3,675,608.7,214.1,2500,34.4
23014,"2011-11-21",,,,,,,,,,,
23014,"2011-11-22",,,,652.0,56.4,408.3,650,565.2,132.4,2380,44.8
23014,"2012-02-20",,,,,,,,,,,
23014,"2012-02-21",,,,540.7,53.8,458.3,675,608.7,211.3,2480,39.6
23014,"2012-05-21",,,,,,,,,,,
23014,"2012-05-22",,,,679.2,48.7,383.3,600,608.7,256.3,2060,30.2
23014,"2012-08-20",,,,,,,,,,,
23014,"2012-08-21",,,,570.7,56.4,358.3,575,608.7,222.5,2420,33.3
23014,"2012-11-19",,,,,,,,,,,
23014,"2012-11-20",,,,546.7,48.7,300,525,521.7,104.2,1880,40.6
23014,"2013-02-18",,,,556.7,53.8,400,575,608.7,346.5,2147.5,38.5
23014,"2013-06-03",,,,583.3,51.3,404.2,600,652.2,276.1,2295.1,27.1
23014,"2013-08-28",,,,438.3,51.3,366.7,550,565.2,146.5,1983.6,42.7
23014,"2013-11-25",,,,376.7,43.6,287.5,450,478.3,98.6,1754.1,47.9
23014,"2014-02-17",,,,376.7,51.3,370.8,575,565.2,270.4,1983.6,39.6
23014,"2014-06-02",,,,513.3,56.4,375,575,565.2,185.9,2131.1,41.7
23014,"2014-09-01",,,,355.0,48.7,408.3,550,565.2,160.6,2082,60.4
23014,"2014-11-24",,,,258.3,51.3,333.3,500,521.7,174.6,1901.6,56.2
23014,"2015-02-23",,,,778.3,51.3,379.2,550,608.7,323.9,2000,38.5
23014,"2015-06-01",,,,360.0,51.3,375,575,608.7,287.3,2098.4,35.4
23014,"2015-08-31",,,,706.7,56.4,408.3,625,608.7,191.5,2393.4,42.7
23014,"2015-11-30",,,,513.3,46.2,270.8,500,478.3,112.7,2000,46.9
23014,"2016-03-21",,,,,,,,,,,
23014,"2016-03-22",,,,,59,404.2,625,652.2,315.5,2344.3,44.8
23014,"2016-03-25",,,,228.3,,,,,,,
23014,"2016-06-20",,,,,59,500,700,652.2,262,2606.6,36.5
23014,"2016-06-23",,,,,,,,,,,
23014,"2016-06-24",,,,450.0,,,,,,,
23014,"2016-09-19",,,,,51.3,370.8,575,565.2,185.9,2360.7,43.8
23014,"2016-09-22",,,,,,,,,,,
23014,"2016-09-23",,,,758.3,,,,,,,
23014,"2016-11-28",,,,,48.7,375,575,565.2,171.8,2196.7,45.8
23014,"2016-12-01",,,,,,,,,,,
23014,"2016-12-02",,,,466.7,,,,,,,
23014,"2016-12-05",,,,,,,,,,,
23014,"2017-01-11",,,,,53.8,375,550,565.2,171.8,2098.4,45.8
23014,"2017-01-13",,,,381.7,,,,,,,
23014,"2017-01-17",,,,,,,,,,,
23014,"2017-06-26",,,,,,,,,,,
23014,"2017-06-27",,,,,,,,,295.8,2639.3,39.6
23014,"2017-06-28",,,,,51.3,500,700,652.2,,,
23014,"2017-06-30",,,,498.3,,,,,,,
23014,"2017-07-24",,,,,,,,,,,
23014,"2017-07-27",,,,,,,,,,,
23014,"2017-09-04",,,,,59,500,725,652.2,253.5,,42.7
23014,"2017-09-05",,,,,,,,,,2721.3,
23014,"2017-09-06",,,,,,,,,,,
23014,"2017-09-07",,,,,,,,,,,
23014,"2017-09-08",,,,503.3,,,,,,,
23014,"2017-11-20",,,,,53.8,416.7,600,565.2,211.3,2442.6,47.9
23014,"2017-11-22",,,,,,,,,,,
23014,"2017-11-23",,,,,,,,,,,
23014,"2017-11-24",,,,490.0,,,,,,,
23014,"2018-01-22",,,,,53.8,416.7,600,652.2,332.4,,46.9
23014,"2018-01-23",,,,,,,,,,2229.5,
23014,"2018-01-24",,,,,,,,,,,
23014,"2018-01-25",,,,,,,,,,,
23014,"2018-01-26",,,,625.0,,,,,,,
23014,"2018-01-31",,,,,,,,,,,
23014,"2018-04-09",,,,,51.3,416.7,575,565.2,245.1,2311.5,35.4
23014,"2018-04-11",,,,,,,,,,,
23014,"2018-04-12",,,,,,,,,,,
23014,"2018-04-13",,,,571.7,,,,,,,
23014,"2018-07-16",,,,,59,458.3,700,652.2,242.3,2754.1,18.8
23014,"2018-07-17",,,,,,,,,,,
23014,"2018-07-18",,,,,,,,,,,
23014,"2018-07-20",,,,386.7,,,,,,,
23014,"2018-07-26",,,,,,,,,,,
23014,"2018-10-15",,,,,59,387.5,575,608.7,169,2475.4,39.6
23014,"2018-10-17",,,,,,,,,,,
23014,"2018-10-19",,,,525.0,,,,,,,
23014,"2018-11-07",,,,,,,,,,,
23014,"2019-02-20",,,,,,,,,,2229.5,
23014,"2019-02-21",,,,,,,,,,,
23014,"2019-02-22",,,,,,,,,,,
23014,"2019-02-25",,,,588.3,,,,,,,
23014,"2019-02-27",,,,,59,416.7,600,565.2,174.6,,45.8
23014,"2019-05-21",,,,,53.8,416.7,575,608.7,236.6,2393.4,46.9
23014,"2019-05-22",,,,,,,,,,,
23014,"2019-05-23",,,,610.0,,,,,,,
23014,"2019-05-24",,,,,,,,,,,
23014,"2019-08-20",,,,,,,,,,,
23014,"2019-08-21",,,,,59,500,750,652.2,233.8,2557.4,44.8
23014,"2019-08-22",,,,,,,,,,,
23014,"2019-08-26",,,,555.0,,,,,,,
23014,"2019-11-18",,,,,,,,,,,
23014,"2019-11-19",,,,,56.4,366.7,525,565.2,138,2147.5,45.8
23014,"2019-11-20",,,,,,,,,,,
23014,"2019-11-25",,,,451.7,,,,,,,
27024,"2001-07-03",,,,,,,,,219.7,,
27024,"2001-09-25",,,,,,,,,157.7,,
27024,"2002-10-29",,,,,,,,,188.7,,
27024,"2003-01-07",,,,,,,,,219.2,,
27024,"2003-04-14",,,,,,,,,188.7,,
27024,"2003-07-07",,,,,,,,,281.7,,
27024,"2003-10-08",,,,,,,,,301.4,,
27024,"2004-02-10",,,,,,,,,237.7,,
27024,"2004-04-14",,,,,,,,,181.4,,
27024,"2004-07-28",,,,,,,,,,,
27024,"2004-09-29",,,,,,,,,158.6,,
27024,"2005-01-19",,,,,,,,,130.4,,
27024,"2005-03-15",,,,,,,,,249.3,,
27024,"2005-06-14",,,,,,,,,159.7,,
27024,"2005-10-05",,,,,,,,,375.8,,
27024,"2006-01-17",,,,,,,,,112.7,,
27051,"1992-09-23",,,,,,,,,200,,
27051,"1992-12-16",,,,,,,,,200,,
27051,"1993-03-16",,,,,,,,,302.8,,
27051,"1993-06-16",,,,,,,,,250.7,,
27051,"1993-09-15",,,,,,,,,300,,
27051,"1993-12-15",,,,,,,,,229.9,,
27051,"1994-06-15",,,,,,,,,300,,
27051,"1994-09-14",,,,,,,,,154.9,,
27051,"1994-12-14",,,,,,,,,250.7,,
27051,"1995-03-22",,,,,,,,,300,,
27051,"1995-06-13",,,,,,,,,200,,
27051,"1995-08-17",,,,,,,,,200,,
27051,"1996-06-19",,,,,,,,,200,,
27051,"1996-09-18",,,,,,,,,250.1,,
27051,"1996-12-18",,,,,,,,,250.1,,
27051,"1997-03-19",,,,,,,,,301.4,,
27051,"1997-06-18",,,,,,,,,247.9,,
27051,"1997-09-17",,,,,,,,,300,,
27051,"1997-12-17",,,,,,,,,200,,
27051,"1998-03-16",,,,,,,,,250.1,,
27051,"1998-09-14",,,,,,,,,250.1,,
27051,"1999-03-17",,,,,,,,,204.8,,
27051,"1999-06-21",,,,,,,,,173,,
27051,"1999-09-15",,,,,,,,,132.4,,
27051,"1999-12-16",,,,,,,,,281.7,,
27051,"2001-04-03",,,,,,,,,188.7,,
27051,"2001-07-03",,,,,,,,,157.7,,
27051,"2001-09-25",,,,,,,,,157.7,,
27051,"2002-04-09",,,,,,,,,157.7,,
27051,"2002-07-04",,,,,,,,,123.9,,
27051,"2002-10-23",,,,,,,,,157.7,,
27051,"2003-01-09",,,,,,,,,219.2,,
27051,"2003-04-14",,,,,,,,,188.7,,
27051,"2003-07-07",,,,,,,,,150.1,,
27051,"2003-10-08",,,,,,,,,256.3,,
27051,"2004-02-10",,,,,,,,,231.5,,
27051,"2004-04-14",,,,,,,,,162.8,,
27051,"2004-07-28",,,,,,,,,,,
27051,"2004-09-29",,,,,,,,,126.8,,
27051,"2005-01-19",,,,,,,,,121.1,,
27051,"2005-03-15",,,,,,,,,146.5,,
27051,"2005-06-14",,,,,,,,,154.9,,
27051,"2005-10-05",,,,,,,,,418,,
27051,"2006-01-17",,,,,,,,,87.3,,
27053,"2002-04-09",,,,,,,,,157.7,,
27053,"2002-07-04",,,,,,,,,123.9,,
27053,"2002-10-29",,,,,,,,,123.9,,
27053,"2003-01-07",,,,,,,,,187.9,,
27053,"2003-04-14",,,,,,,,,219.7,,
27053,"2003-07-07",,,,,,,,,169,,
27053,"2003-10-08",,,,,,,,,231,,
27053,"2004-02-10",,,,,,,,,156.6,,
27053,"2004-04-14",,,,,,,,,150.1,,
27053,"2004-07-28",,,,,,,,,,,
27053,"2004-09-29",,,,,,,,,119.2,,
27053,"2005-01-19",,,,,,,,,103.4,,
27053,"2005-03-15",,,,,,,,,158.6,,
27053,"2005-06-14",,,,,,,,,143.7,,
27053,"2005-10-05",,,,,,,,,,,
27053,"2006-01-17",,,,,,,,,88.2,,
27053,"2006-03-20",,,,,30.8,,,213,95.8,,
27053,"2006-06-13",,,,,71.8,,,182.6,98.6,,
27053,"2006-09-25",,,,313.5,56.4,154.2,170,195.7,112.7,,
27053,"2006-11-27",,,,336.7,59,150,165,182.6,98.6,,
27053,"2007-03-19",,,,370.0,33.3,166.7,185,221.7,93,,
27053,"2007-06-04",,,,360.0,30.8,150,167.5,187,81.7,,
27053,"2007-09-03",,,,236.7,30.8,154.2,170,195.7,78.9,,
27053,"2007-11-26",,,,,28.2,150,165,187,67.6,,
27053,"2008-03-17",,,,,,,,,,,
27053,"2008-03-18",,,,371.7,32.6,166.2,186.2,208.3,103.7,762,
27053,"2008-05-26",,,,,,,,,,,
27053,"2008-05-27",,,,310.0,31,163.8,181.8,199.6,78,776,
27053,"2008-08-18",,,,,,,,,,,
27053,"2008-08-19",,,,373.3,30.5,147.5,164,191.3,70.4,776,
27053,"2008-11-24",,,,,,,,,,,
27053,"2008-11-25",,,,478.3,32.6,165,183.5,210.9,59.7,786,
27053,"2009-03-02",,,,,,,,,,,
27053,"2009-03-03",,,,371.7,30.8,157.9,178.8,189.6,74.4,758,
27053,"2009-06-08",,,,,,,,,,,
27053,"2009-06-09",,,,386.7,34.1,158.3,175.5,202.2,71.5,760,
27053,"2009-08-31",,,,,,,,,,,
27053,"2009-09-01",,,,402.3,37.7,154.2,171.5,218.3,99.7,754,
27053,"2009-11-30",,,,,,,,,,,
27053,"2009-12-01",,,,363.8,30,151.2,165.2,182.2,64.8,754,
27053,"2010-03-01",,,,,,,,,,,
27053,"2010-03-02",,,,426.5,33.6,154.6,171.8,200,80.6,768,
27053,"2010-06-14",,,,,,,,,,,
27053,"2010-06-15",,,,,34.4,151.2,187.8,209.6,73.8,774,
27053,"2010-08-30",,,,,,,,,,,
27053,"2010-08-31",,,,375.5,32.8,153.8,177,207.8,62,756,
27053,"2010-11-22",,,,,,,,,,,
27053,"2010-11-23",,,,381.7,32.8,156.7,183.8,198.7,68.7,784,
27053,"2011-02-14",,,,,,,,,,,
27053,"2011-02-15",,,,371.7,31.5,163.3,195.5,192.6,78.3,762,
27053,"2011-05-16",,,,,,,,,,,
27053,"2011-05-17",,,,324.5,33.3,162.9,185.2,199.1,85.9,790,
27053,"2011-08-22",,,,,,,,,70.4,,
27053,"2011-08-23",,,,298.3,30.8,154.2,170,195.7,,760,
27053,"2011-11-21",,,,,,,,,,,
27053,"2011-11-22",,,,408.7,30.8,150,185,178.3,70.4,740,
27053,"2012-02-20",,,,,,,,,,,
27053,"2012-02-21",,,,339.5,33.3,158.3,185,191.3,78.9,760,
27053,"2012-05-21",,,,,,,,,,,
27053,"2012-05-22",,,,376.0,30.8,183.3,225,200,90.1,820,
27053,"2012-08-20",,,,,,,,,,,
27053,"2012-08-21",,,,386.7,33.3,154.2,177.5,195.7,98.6,780,
27053,"2012-11-19",,,,,,,,,,,
27053,"2012-11-20",,,,366.7,30.8,145.8,175,191.3,64.8,740,
27053,"2013-02-18",,,,408.3,33.3,154.2,170,191.3,84.5,786.9,
27053,"2013-06-03",,,,333.3,28.2,154.2,167.5,195.7,78.9,770.5,
27053,"2013-08-26",,,,240.0,33.3,150,170,204.3,73.2,704.9,
27053,"2013-11-25",,,,296.7,30.8,150,175,191.3,62,737.7,
27053,"2014-02-17",,,,228.3,38.5,187.5,250,282.6,112.7,918,22.9
27053,"2014-06-02",,,,363.3,35.9,154.2,175,200,62,770.5,
27053,"2014-09-16",,,,421.7,33.3,145.8,170,195.7,73.2,770.5,14.6
27053,"2014-11-24",,,,496.7,33.3,154.2,170,213,70.4,770.5,
27053,"2015-02-23",,,,581.7,35.9,183.3,212.5,195.7,118.3,852.5,16.7
27053,"2015-06-01",,,,520.0,33.3,162.5,180,208.7,87.3,786.9,13.5
27053,"2015-08-31",,,,610.0,33.3,154.2,180,200,73.2,786.9,
27053,"2015-11-30",,,,510.0,33.3,129.2,150,,70.4,786.9,12.5
27053,"2015-12-01",,,,,,,,347.8,,,
27053,"2016-03-30",,,,,33.3,166.7,180,204.3,93,885.2,12.5
27053,"2016-03-31",,,,510.0,,,,,,,
27053,"2016-06-22",,,,,43.6,154.2,167.5,195.7,67.6,770.5,13.5
27053,"2016-06-23",,,,,,,,,,,
27053,"2016-06-24",,,,520.0,,,,,,,
27053,"2016-09-19",,,,,30.8,141.7,165,195.7,73.2,786.9,11.5
27053,"2016-09-22",,,,,,,,,,,
27053,"2016-09-23",,,,831.7,,,,,,,
27053,"2016-11-30",,,,,33.3,158.3,175,195.7,70.4,786.9,
27053,"2016-12-01",,,,,,,,,,,
27053,"2016-12-02",,,,223.3,,,,,,,
27053,"2017-01-10",,,,,,,,,,,
27053,"2017-01-11",,,,,30.8,175,172.5,173.9,64.8,770.5,13.5
27053,"2017-01-13",,,,203.3,,,,,,,
27053,"2017-06-28",,,,,,,,,,786.9,
27053,"2017-06-29",,,,,28.2,175,162.5,230.4,118.3,,12.5
27053,"2017-06-30",,,,381.7,,,,,,,
27053,"2017-09-04",,,,,,,,,,,
27053,"2017-09-05",,,,,,,,,,819.7,
27053,"2017-09-06",,,,,,,,,,,
27053,"2017-09-07",,,,,28.2,166.7,185,200,70.4,,
27053,"2017-09-08",,,,355.0,,,,,,,
27053,"2017-11-20",,,,,43.6,158.3,155,260.9,67.6,819.7,18.8
27053,"2017-11-22",,,,,,,,,,,
27053,"2017-11-24",,,,348.3,,,,,,,
27053,"2018-01-22",,,,,30.8,162.5,160,200,84.5,,13.5
27053,"2018-01-23",,,,,,,,,,786.9,
27053,"2018-01-24",,,,,,,,,,,
27053,"2018-01-25",,,,,,,,,,,
27053,"2018-01-26",,,,320.0,,,,,,,
27053,"2018-04-17",,,,,35.9,175,170,217.4,101.4,,14.6
27053,"2018-04-18",,,,,,,,,,836.1,
27053,"2018-04-19",,,,,,,,,,,
27053,"2018-04-20",,,,430.0,,,,,,,
27053,"2018-07-16",,,,,41,204.2,,265.2,93,803.3,11.5
27053,"2018-07-17",,,,,,,,,,,
27053,"2018-07-18",,,,,,,165,,,,
27053,"2018-07-20",,,,270.0,,,,,,,
27053,"2018-10-15",,,,,28.2,154.2,162.5,195.7,67.6,819.7,
27053,"2018-10-17",,,,,,,,,,,
27053,"2018-10-18",,,,,,,,,,,
27053,"2018-10-19",,,,360.0,,,,,,,
27053,"2018-11-07",,,,,,,,,,,
27053,"2019-02-11",,,,,,,,,,,
27053,"2019-02-12",,,,,,,,,,786.9,
27053,"2019-02-15",,,,455.0,,,,,,,
27053,"2019-02-27",,,,,35.9,183.3,190,217.4,78.9,,14.6
27053,"2019-05-13",,,,,33.3,154.2,167.5,195.7,62,803.3,11.5
27053,"2019-05-14",,,,,,,,,,,
27053,"2019-05-15",,,,,,,,,,,
27053,"2019-05-17",,,,511.7,,,,,,,
27053,"2019-08-20",,,,,,,,,,,
27053,"2019-08-21",,,,,33.3,170.8,192.5,200,62,786.9,12.5
27053,"2019-08-22",,,,,,,,,,,
27053,"2019-08-26",,,,416.7,,,,,,,
27053,"2019-11-18",,,,,,,,,,,
27053,"2019-11-19",,,,,35.9,154.2,165,187,53.5,786.9,
27053,"2019-11-20",,,,,,,,,,,
27053,"2019-11-25",,,,321.7,,,,,,,
27053,"2020-01-27",,,,,,,,,,770.5,
27053,"2020-01-28",,,,,33.3,162.5,157.5,200,62,,
27053,"2020-01-31",,,,338.3,,,,,,,
27053,"2020-04-21",,,,,,,,,,,
27053,"2020-07-27",,,,,33.3,170.8,150,208.7,59.2,,
27053,"2020-07-30",,,,,,,,,,852.5,
27053,"2020-07-31",,,,373.3,,,,,,,
27053,"2020-08-06",,,,,,,,,,,
27102,"2014-02-17",,,,376.7,35.9,287.5,400,417.4,194.4,1524.6,14.6
27102,"2014-06-02",,,,535.0,35.9,279.2,400,400,157.7,1557.4,
27102,"2014-09-16",,,,335.0,30.8,262.5,375,391.3,174.6,1491.8,15.6
